Общее время (s);Пройденное время цикла (s);Всего циклов;Пройденным циклам;Шаг;Общее количество циклов(8800 (0,1) Форма волны);Общее количество циклов(8800 (0,2) Форма волны);Положение(8800 (0,1):Положение) (mm);Нагрузка(8800 (0,1):Нагрузка) (kN);Вращение(8800 (0,2):Вращение) (deg);Крутящий момент(8800 (0,2):Крутящий момент) (N·m);Напряжение(8800 (0,1):Нагрузка) (MPa);Напряжение сдвига(8800 (0,2):Крутящий момент) (MPa)
14,565;14,565;1;1;1;1;1;-67,2662463868625;0,00321224331855774;20,1264823973179;237,96820640564;0,0271809385560817;220,86604946572
14,59;14,59;1;1;1;1;1;-67,2660452211783;0,0112238526344299;20,23527815938;238,877683877945;0,0949725218685897;221,710165154199
14,615;14,615;1;1;1;1;1;-67,2653657282007;0,0066058337688446;20,344253629446;238,369956612587;0,0558963764498613;221,238926928725
14,6375;14,6375;1;1;1;1;1;-67,2659558142076;0,00884801149368286;20,4483541846275;238,297522068024;0,0748689413917995;221,171698066752
14,6625;14,6625;1;1;1;1;1;-67,2650259817119;0,00616997480392456;20,5536885559559;237,837299704552;0,0522082823144742;220,744550689246
14,6825;14,6825;1;1;1;1;1;-67,2651824439107;0,00408798456192017;20,6475296616554;236,445844173431;0,034591170772721;219,453095453239
14,695;14,695;1;1;1;1;1;-67,2648337567248;-0,000315755605697632;20,7000808417797;237,689405679703;-0,0026718193069693;220,607285423851
14,72;14,72;1;1;1;1;1;-67,2650975072885;0,00457152724266052;20,8079136908054;237,977266311646;0,0386827487109538;220,874458259812
14,7425;14,7425;1;1;1;1;1;-67,2647130573143;0,00832483172416687;20,9098751842976;238,699331879616;0,0704419675424511;221,544630850771
14,7525;14,7525;1;1;1;1;1;-67,2644448364021;-0,000232011079788208;20,9540230035782;237,193554639816;-0,00196320087822142;220,147069910369
14,7775;14,7775;1;1;1;1;1;-67,2642615521121;0,00552132725715637;21,0611772537231;237,110704183578;0,0467196417088879;220,070173701241
14,8;14,8;1;1;1;1;1;-67,2641587340957;0,0058332085609436;21,1655071377754;236,953556537628;0,049358677956876;219,924319848459
14,825;14,825;1;1;1;1;1;-67,2636804068023;0,00703498721122742;21,2721906602383;237,306892871857;0,0595277306754731;220,252262818037
14,8475;14,8475;1;1;1;1;1;-67,263345130662;0,00771805644035339;21,3725374639034;238,114640116692;0,0653076361512387;221,001959366278
14,87;14,87;1;1;1;1;1;-67,2627639853522;0,00236779451370239;21,4741972088814;238,482654094696;0,02003549258506;221,343525135495
14,88;14,88;1;1;1;1;1;-67,2634792411181;0,00928699970245361;21,5136149525642;237,175136804581;0,0785835141517483;220,129975717117
14,9025;14,9025;1;1;1;1;1;-67,2632154905544;0,00350117683410645;21,6151566803455;237,623482942581;0,0296257982239503;220,546100382631
14,9175;14,9175;1;1;1;1;1;-67,2629025661569;0,00118434429168701;21,6831707954407;238,710731267929;0,0100215289531817;221,555210994653
14,9325;14,9325;1;1;1;1;1;-67,2629517399908;0,00217095017433167;21,7549131810665;237,31093108654;0,0183698610114373;220,256010816719
14,94;14,94;1;1;1;1;1;-67,2626879894271;-0,000592321157455444;21,779846996069;236,054807901382;-0,00501202536347474;219,090161942457
14,955;14,955;1;1;1;1;1;-67,2623258911956;0,00554949045181274;21,8475902080536;237,318634986877;0,0469579493299437;220,263161057748
14,9775;14,9775;1;1;1;1;1;-67,2619325005243;0,000840723514556885;21,9511730968952;237,945392727852;0,00711392379892439;220,844875347703
15,0025;15,0025;1;1;1;1;1;-67,2618341528565;0,005827397108078;22,0586089789867;238,58879506588;0,0493095033684041;221,44203803075
15,0275;15,0275;1;1;1;1;1;-67,2618073307653;0,0037132203578949;22,1689523756504;237,655386328697;0,03142004025973;220,575710955246
15,04;15,04;1;1;1;1;1;-67,2614765249736;0,00673726201057434;22,2216014564037;238,749459385872;0,0570084786814549;221,591155823344
15,065;15,065;1;1;1;1;1;-67,2607791506018;0,00336304306983948;22,3301383852959;238,803625106812;0,0284569560825815;221,6414287946
15,0875;15,0875;1;1;1;1;1;-67,2608238540872;-0,00423997640609741;22,4334195256233;238,138049840927;-0,0358772753942919;221,023686694433
15,1125;15,1125;1;1;1;1;1;-67,2612753592894;0,00120624899864197;22,5425666570663;238,469213247299;0,010206879325114;221,331050246892
15,1375;15,1375;1;1;1;1;1;-67,2605422221293;0,00564470887184143;22,6540634036064;238,415971398354;0,0477636560487513;221,281634751349
15,1625;15,1625;1;1;1;1;1;-67,2598895512429;0,00456035137176514;22,7638301253319;238,420471549034;0,0385881821946618;221,285811487888
15,1875;15,1875;1;1;1;1;1;-67,2596749745132;0,0137549638748169;22,8744176030159;238,923609256744;0,116389946478396;221,752789995302
15,2;15,2;1;1;1;1;1;-67,2598537884546;0,0109471380710602;22,9311195015907;237,512171268463;0,0926310549252004;220,442788389431
15,2175;15,2175;1;1;1;1;1;-67,2596213303307;0,00929713249206543;23,0121892690659;238,719522953033;0,078669254459853;221,563370844183
15,2425;15,2425;1;1;1;1;1;-67,258923955959;0,00520646572113037;23,1150707602501;238,217771053314;0,0440553877232219;221,097678550339
15,265;15,265;1;1;1;1;1;-67,2587183199263;0,00591397285461426;23,216997385025;238,040670752525;0,050042078647946;220,9333059882
15,2875;15,2875;1;1;1;1;1;-67,2583741030889;0,00387728214263916;23,3178618550301;238,628432154655;0,0328082767188963;221,478826504902
15,31;15,31;1;1;1;1;1;-67,2583070478609;0,0125931203365326;23,4190106391907;238,403722643852;0,106558811444683;221,270266283021
15,335;15,335;1;1;1;1;1;-67,2586646757438;0,0074303150177002;23,5256418585777;238,21085691452;0,0628728635784413;221,091261312743
15,345;15,345;1;1;1;1;1;-67,2586736164409;0,00761076807975769;23,5697266459465;237,015306949615;0,0643997975948358;219,981632418716
15,365;15,365;1;1;1;1;1;-67,2585707984245;0,00757381319999695;23,6543074250221;238,145962357521;0,0640870976476303;221,03103055901
15,3875;15,3875;1;1;1;1;1;-67,2581952891474;0,00673413276672363;23,7665900588036;238,025203347206;0,0569820000568931;220,918950185129
15,415;15,415;1;1;1;1;1;-67,2578153095218;0,00309392809867859;23,8767483830452;238,6085242033;0,0261797943702707;221,460349286305
15,44;15,44;1;1;1;1;1;-67,2576186141862;0,00449910759925842;23,9855146408081;238,13185095787;0,0380699576853818;221,017933309002
15,4625;15,4625;1;1;1;1;1;-67,2572699270003;0,00342458486557007;24,090142250061;238,327458500862;0,0289777023656293;221,199483045913
15,4875;15,4875;1;1;1;1;1;-67,2576186141862;0,00498741865158081;24,1973581910133;238,384857773781;0,0422018840038992;221,252757182166
15,51;15,51;1;1;1;1;1;-67,2570642909676;0,00939622521400452;24,300320148468;239,109888672829;0,0795077442376419;221,92568199356
15,5325;15,5325;1;1;1;1;1;-67,256268568928;0,00514402985572815;24,4005542993546;239,108204841614;0,0435270761188708;221,924119174921
15,5575;15,5575;1;1;1;1;1;-67,2558841189538;0,00486522912979126;24,5148083567619;238,715887069702;0,041167956759107;221,559996262343
15,5825;15,5825;1;1;1;1;1;-67,2561299881234;0,00919744372367859;24,6162441372871;239,121630787849;0,0778257211345286;221,936580233271
15,5975;15,5975;1;1;1;1;1;-67,2564563235666;0,00988021492958069;24,677639901638;237,805724143982;0,0836031048365264;220,715244382206
15,62;15,62;1;1;1;1;1;-67,2557678898919;0,00625744462013245;24,782822728157;238,480001688004;0,0529484229153194;221,341063350382
15,645;15,645;1;1;1;1;1;-67,2550079306406;0,00973835587501526;24,8885688185692;238,697364926338;0,0824027405230602;221,542805257317
15,67;15,67;1;1;1;1;1;-67,254936405064;0,0101801753044128;24,999303817749;239,491403102875;0,086141270133803;222,279777972393
15,6925;15,6925;1;1;1;1;1;-67,2545653661354;0,0129534304141998;25,1011365652084;239,191427826881;0,109607635929936;222,001361140385
15,715;15,715;1;1;1;1;1;-67,2546681841518;0,000709295272827148;25,2022612094879;238,63984644413;0,00600182156733075;221,489420479037
15,7375;15,7375;1;1;1;1;1;-67,2550168713376;0,0111077725887299;25,3031203150749;239,033341407776;0,093990290986037;221,854635981637
15,7625;15,7625;1;1;1;1;1;-67,2544938405588;0,00627204775810242;25,4131552577019;240,030527114868;0,0530719898299409;222,780156541865
15,7875;15,7875;1;1;1;1;1;-67,2542882045261;0,0020483136177063;25,5204114317894;239,682480692863;0,0173321511059934;222,457123312259
15,8125;15,8125;1;1;1;1;1;-67,2535282452748;0,00692278146743774;25,630202293396;238,625392317772;0,0585782828519017;221,4760051332
15,8375;15,8375;1;1;1;1;1;-67,2545877178781;0,00380367040634155;25,737538933754;239,010527729988;0,0321853985982531;221,833461863619
15,86;15,86;1;1;1;1;1;-67,2541585644185;0,00551030039787292;25,8460718393326;239,133849740028;0,0466263360794798;221,947921041092
15,885;15,885;1;1;1;1;1;-67,2533404906363;0,00863075256347656;25,9563052654266;239,370599389076;0,0730305683150834;222,167656107752
15,91;15,91;1;1;1;1;1;-67,2539305766432;0,00635713338851929;26,0651841759682;239,103212952614;0,0537919562406438;221,919486040018
15,935;15,935;1;1;1;1;1;-67,2529649813592;0,00786691904067993;26,1745914816856;239,625170826912;0,0665672621482479;222,403932157527
15,96;15,96;1;1;1;1;1;-67,2533986051673;0,00336185097694397;26,2844333052635;239,59693312645;0,0284468689875103;222,377723827258
16,0075;16,0075;1;1;1;1;1;-67,2521469075769;0,00634908676147461;26,4842391014099;239,076614379883;0,0537238683489136;221,894799037627
16,0325;16,0325;1;1;1;1;1;-67,2515702326156;0,00455334782600403;26,5989544987679;239,59656059742;0,0385289205111189;222,377378070922
16,055;16,055;1;1;1;1;1;-67,2515702326156;0,00402688980102539;26,7009347677231;240,048676729202;0,0340742071503248;222,797001790556
16,08;16,08;1;1;1;1;1;-67,2508773285924;0,00320255756378174;26,8105539679527;239,155620336533;0,0270989809086287;221,968127041368
16,1025;16,1025;1;1;1;1;1;-67,2508952099866;0,00203073024749756;26,915245950222;239,338830113411;0,017183366453694;222,138170007417
16,1275;16,1275;1;1;1;1;1;-67,2499653774909;0,00445038080215454;27,0154935121536;240,201205015182;0,0376576476743488;222,938568264771
16,15;16,15;1;1;1;1;1;-67,2501218396897;0,0116822123527527;27,1205314993858;239,598125219345;0,0988510099234446;222,378830247533
16,17;16,17;1;1;1;1;1;-67,2504258233902;0,00611469149589539;27,2209694981575;238,225325942039;0,0517404932805499;221,104690488833
16,185;16,185;1;1;1;1;1;-67,250340886768;0,00763848423957825;27,2659528255463;239,32746052742;0,0646343225552399;222,127617524042
16,205;16,205;1;1;1;1;1;-67,2494199949694;0,00534817576408386;27,3688745498657;239,756599068642;0,0452544911498042;222,525914992871
16,225;16,225;1;1;1;1;1;-67,2499966699306;0,00321835279464722;27,4696719646454;239,2288595438;0,0272326349183213;222,036102737027
16,255;16,255;1;1;1;1;1;-67,2494959908945;0,00235378742218018;27,5767806172371;239,573463797569;0,0199169692179741;222,355941178089
16,275;16,275;1;1;1;1;1;-67,2487270909461;0,00571846961975098;27,6782459020615;239,770755171776;0,0483877950562784;222,539053733639
16,3025;16,3025;1;1;1;1;1;-67,2491249519659;-0,0021989643573761;27,7850595116615;239,159658551216;-0,0186069077456092;221,97187504005
16,3225;16,3225;1;1;1;1;1;-67,2486198025812;0,00614941120147705;27,8946813941002;238,827183842659;0,052034279924497;221,663294425289
16,3525;16,3525;1;1;1;1;1;-67,248525925262;0,00263974070549011;28,0096864700317;239,396765828133;0,0223366111481648;222,191942032793
16,3725;16,3725;1;1;1;1;1;-67,2479090171639;0,00172197818756104;28,1115084886551;238,485381007195;0,0145708088302677;221,346056071874
16,4;16,4;1;1;1;1;1;-67,2471848207009;0,00770106911659241;28,22729408741;238,867193460464;0,0651638950464749;221,700428655777
16,405;16,405;1;1;1;1;1;-67,2473278718541;0,00178441405296326;28,2532015442848;237,148389220238;0,0150991204346189;220,105150412192
16,4225;16,4225;1;1;1;1;1;-67,247135646867;-0,000826865434646606;28,3228263258934;238,34240436554;-0,00699666131872234;221,213354790114
16,4425;16,4425;1;1;1;1;1;-67,2471714096553;0,00727862119674683;28,4358760714531;239,409804344177;0,0615892807306382;222,204043504554
16,465;16,465;1;1;1;1;1;-67,2470149474565;0,0044134259223938;28,5400825738907;239,471510052681;0,0373449477271433;222,26131458405
16,48;16,48;1;1;1;1;1;-67,2465768532999;0,00706613063812256;28,5486280918121;240,573167800903;0,0597912560342068;223,283799051149
16,4925;16,4925;1;1;1;1;1;-67,2468182521208;-5,33461570739746E-05;28,6498385667801;238,647550344467;-0,000451397504433699;221,496570720066
16,52;16,52;1;1;1;1;1;-67,2459822969444;-0,000795722007751465;28,7521997094154;239,186272025108;-0,0067331359599887;221,996575872695
16,545;16,545;1;1;1;1;1;-67,2465634422542;0,00889614224433899;28,8585895299912;239,225447177887;0,0752762078552969;222,03293560899
16,5625;16,5625;1;1;1;1;1;-67,2456336097585;0,00092729926109314;28,9677876234055;238,640189170837;0,00784649907846623;221,489738574866
16,595;16,595;1;1;1;1;1;-67,2451105789797;0,00837162137031555;29,0732279419899;239,740327000618;0,0708378860239935;222,510812356114
16,6175;16,6175;1;1;1;1;1;-67,244413204608;0,00646248459815979;29,182562828064;239,13286626339;0,0546834032675562;221,947008244365
16,645;16,645;1;1;1;1;1;-67,2446098999436;0,00898286700248718;29,286305308342;240,248486399651;0,0760100440217226;222,982451658937
16,665;16,665;1;1;1;1;1;-67,2443237976372;0,0126940011978149;29,3969491124153;239,741072058678;0,107412431865078;222,511503868786
16,69;16,69;1;1;1;1;1;-67,2442209796209;0,00858291983604431;29,5116645097733;240,660890936852;0,0726258236253538;223,365217753153
16,705;16,705;1;1;1;1;1;-67,244413204608;0,00165209174156189;29,5665961503983;239,454820752144;0,0139794528817219;222,245824700197
16,7275;16,7275;1;1;1;1;1;-67,2440600470735;0,00329524278640747;29,6730181574821;239,719942212105;0,0278832525504101;222,491892569408
16,75;16,75;1;1;1;1;1;-67,2434744314152;0,0123719871044159;29,7755938768387;239,67419564724;0,104687655308985;222,449433691346
16,7675;16,7675;1;1;1;1;1;-67,2434207872328;0,0111301243305206;29,8837861418724;240,248993039131;0,094179424018621;222,982921887554
16,7925;16,7925;1;1;1;1;1;-67,2432553843369;0,00592544674873352;29,9382269382477;239,09917473793;0,0501391669380058;221,915738041336
16,8175;16,8175;1;1;1;1;1;-67,2432643250339;0,0042349100112915;30,0596183538437;239,768385887146;0,0358344052402395;222,536854723342
16,8375;16,8375;1;1;1;1;1;-67,2429245785452;0,00485405325889587;30,1766511797905;240,273326635361;0,041073390242815;223,005506691422
16,8675;16,8675;1;1;1;1;1;-67,242365784978;0,00195041298866272;30,2807047963142;239,731833338737;0,0165037484232757;222,502929111653
16,88;16,88;1;1;1;1;1;-67,2421690896424;0,00850498676300049;30,3164801001549;240,906536579132;0,0719663797850778;223,593209481117
16,8875;16,8875;1;1;1;1;1;-67,2423926070692;0,00234797596931458;30,3884598612785;239,569947123528;0,0198677946295022;222,352677238277
16,9075;16,9075;1;1;1;1;1;-67,2417667582741;0,00285163521766663;30,5047282576561;240,150362253189;0,0241295922970606;222,891379440033
16,9625;16,9625;1;1;1;1;1;-67,2413823082999;0,00547155737876892;30,7018357515335;240,631446242332;0,0462985054896676;223,337889172354
16,9825;16,9825;1;1;1;1;1;-67,2411945536613;0,00428915023803711;30,8163821697235;240,034312009811;0,0362933680659766;222,783669426239
17,015;17,015;1;1;1;1;1;-67,2409129217035;0,00719994306564331;30,9255078434944;240,739241242409;0,0609235324559427;223,437937225742
17,035;17,035;1;1;1;1;1;-67,2410470321596;0,00391304492950439;31,0269758105278;240,706160664558;0,0331108895710306;223,407234063104
17,055;17,055;1;1;1;1;1;-67,2400367333903;0,00663995742797852;31,1320003867149;240,670323371887;0,0561851195462728;223,37397230358
17,085;17,085;1;1;1;1;1;-67,2404390647586;0,00974357128143311;31,2371456623077;240,353986620903;0,0824468715639965;223,080369853295
17,105;17,105;1;1;1;1;1;-67,240126140361;-2,16066837310791E-05;31,3444420695305;240,228489041328;-0,000182828598164487;222,96389145882
17,1325;17,1325;1;1;1;1;1;-67,239643342719;0,00555574893951416;31,4529964327812;239,124983549118;0,0470109065790672;221,939692040295
17,1425;17,1425;1;1;1;1;1;-67,2393706514583;0,00292971730232239;31,5108007192612;240,234032273293;0,0247902970242206;222,9690363131
17,16;17,16;1;1;1;1;1;-67,2394377066863;0,00477463006973267;31,5943086147308;241,670474410057;0,0404013375337;224,302245084244
17,1825;17,1825;1;1;1;1;1;-67,2392544223963;0,00573769211769104;31,691782772541;240,111976861954;0,0485504494643006;222,85575270717
17,205;17,205;1;1;1;1;1;-67,2388029171941;0,00728040933609009;31,8042370676994;241,032600402832;0,0616044113732449;223,710213425222
17,235;17,235;1;1;1;1;1;-67,2385168148877;0,0118722021579742;31,906091272831;240,453913807869;0,100458640700408;223,173115532866
17,2425;17,2425;1;1;1;1;1;-67,2383871747801;-0,00131517648696899;31,961033642292;239,352717995644;-0,0111285876372398;222,151059803624
17,2525;17,2525;1;1;1;1;1;-67,2380966021252;0,00761851668357849;31,9870188832283;240,45841395855;0,0644653637127982;223,177292269405
17,275;17,275;1;1;1;1;1;-67,2379937841089;0,00762641429901123;32,0985102653503;241,019323468208;0,0645321907176445;223,697890669407
17,3025;17,3025;1;1;1;1;1;-67,2380921317767;0,0187651813030243;32,20129519701;240,438625216484;0,158784746175531;223,158925692836
17,3175;17,3175;1;1;1;1;1;-67,2382307125813;0,0150015950202942;32,3017546534538;239,946141839027;0,126938526149045;222,701835816632
17,345;17,345;1;1;1;1;1;-67,2372829986915;0,0101767480373383;32,4039682745934;239,691257476807;0,0861122697354735;222,465269331535
17,3575;17,3575;1;1;1;1;1;-67,2380876614282;0,00824257731437683;32,4853438138962;240,893840789795;0,0697459579825421;223,581426105186
17,385;17,385;1;1;1;1;1;-67,237886495744;0,0161398947238922;32,5893330574036;240,91625213623;0,136570441055104;223,60222680636
17,41;17,41;1;1;1;1;1;-67,2374305201932;0,00884175300598145;32,6916593313217;240,287333726883;0,0748159841426759;223,018507129656
17,435;17,435;1;1;1;1;1;-67,2374171091476;0,00292032957077026;32,8256651759148;240,202337503433;0,0247108611505353;222,939619364032
17,4675;17,4675;1;1;1;1;1;-67,2378820253955;0,00965312123298645;32,9376688599586;241,182759404182;0,0816815132254734;223,849580889141
17,49;17,49;1;1;1;1;1;-67,2370058370822;0,0074237585067749;33,0460086464882;240,92473089695;0,06281738455555;223,610096220568
17,515;17,515;1;1;1;1;1;-67,2370103074307;0,00124454498291016;33,1576690077782;241,250187158585;0,0105309272542745;223,912162785958
17,5225;17,5225;1;1;1;1;1;-67,2371086550986;0,00139161944389343;33,1670540571213;240,135088562965;0,0117754226086769;222,877203430256
17,5375;17,5375;1;1;1;1;1;-67,2367420865185;0,00301510095596313;33,2753321528435;240,055501461029;0,0255127852086913;222,803336046631
17,5525;17,5525;1;1;1;1;1;-67,2371131254471;0,0085054337978363;33,2939144968987;241,335704922676;0,0719701624457294;223,991534610453
17,575;17,575;1;1;1;1;1;-67,2366705609419;0,00102519989013672;33,4142115712166;241,556718945503;0,00867490176118394;224,19666492948
17,5975;17,5975;1;1;1;1;1;-67,2359061313421;0,00316321849822998;33,5172137618065;241,634264588356;0,0267661067712809;224,268637568383
17,6225;17,6225;1;1;1;1;1;-67,2361430598146;0,00346392393112183;33,6225038766861;241,760805249214;0,029310576502977;224,386084080599
17,6275;17,6275;1;1;1;1;1;-67,235830135417;0,000352412462234497;33,6732029914856;240,653365850449;0,00298199748040698;223,358233475165
17,645;17,645;1;1;1;1;1;-67,2353831005633;0,0054110586643219;33,7170222401619;241,766527295113;0,0457865854148071;224,39139489792
17,655;17,655;1;1;1;1;1;-67,2361251784204;0,00561937689781189;33,7468430399895;240,45467376709;0,0475493052784895;223,173820875791
17,675;17,675;1;1;1;1;1;-67,2360760045865;0,00121042132377625;33,8595387339592;241,695374250412;0,010242184157863;224,325355437742
17,6825;17,6825;1;1;1;1;1;-67,2356915546123;0,00409826636314392;33,863465487957;240,426301956177;0,0346781719677096;223,147488073241
17,695;17,695;1;1;1;1;1;-67,2352713418499;0,00686347484588623;33,9446237683296;241,690278053284;0,0580764498721123;224,320625491066
17,7025;17,7025;1;1;1;1;1;-67,2346454930547;0,00233456492424011;33,9637693762779;240,476965904236;0,0197543148099519;223,194510934938
17,7125;17,7125;1;1;1;1;1;-67,2351729941821;0,00734403729438782;34,0386191010475;241,749241948128;0,0621428100726673;224,375351803929
17,7425;17,7425;1;1;1;1;1;-67,2352042866218;0,0106914341449738;34,1413021087646;241,382747888565;0,0904673730324399;224,035196720564
17,76;17,76;1;1;1;1;1;-67,2353160453352;0,0159354507923126;34,2505243420601;241,694197058678;0,134840504250403;224,324262847721
17,81;17,81;1;1;1;1;1;-67,2350657058172;0,00925078988075256;34,4370263814926;241,385698318481;0,0782771186389623;224,037935110745
17,845;17,845;1;1;1;1;1;-67,2350031209376;0,0112159550189972;34,5974117517471;239,922717213631;0,0949056948637434;222,680094658224
17,855;17,855;1;1;1;1;1;-67,2342386913378;0,008697509765625;34,6453937888145;241,018205881119;0,0735954456390675;223,696853400399
17,8775;17,8775;1;1;1;1;1;-67,2351193499996;0,00747159123420715;34,7540983557701;240,773782134056;0,0632221292452797;223,469995753217
17,905;17,905;1;1;1;1;1;-67,2342968058688;0,0107169151306152;34,865930378437;241,519764065742;0,0906829846895857;224,162365900948
17,9275;17,9275;1;1;1;1;1;-67,2342744541261;0,0145427882671356;34,9762389063835;241,505086421967;0,123056255433539;224,148743101309
17,95;17,95;1;1;1;1;1;-67,2348868918757;0,0105087459087372;35,0764274597168;240,822657942772;0,0889215257127871;223,515358984501
17,975;17,975;1;1;1;1;1;-67,2345918488722;0,0171752274036407;35,182012617588;241,478875279427;0,145331083124393;224,124415685508
17,9975;17,9975;1;1;1;1;1;-67,2346544337518;0,0171145796775818;35,2828261256218;241,462990641594;0,144817902162648;224,10967263534
18,0175;18,0175;1;1;1;1;1;-67,2341939878525;0,0137566030025482;35,3856754302979;240,803688764572;0,116403816234119;223,497753071872
18,03;18,03;1;1;1;1;1;-67,234381742491;0,0101074576377869;35,4173174500465;242,046862840652;0,0855259573344632;224,651583455894
18,04;18,04;1;1;1;1;1;-67,2345113825986;0,0121873617172241;35,4811432957649;240,760579705238;0,103125416459842;223,457742148669
18,06;18,06;1;1;1;1;1;-67,2343951535366;0,00374391674995422;35,5562907457352;241,948932409286;0,031679782957812;224,560691030284
18,0825;18,0825;1;1;1;1;1;-67,2339928221683;0,00247672200202942;35,6570559740067;241,452038288116;0,0209572008971858;224,099507399061
18,1075;18,1075;1;1;1;1;1;-67,2338363599695;0,00691995024681091;35,7630783319473;242,081880569458;0,0585543260011077;224,684084551478
18,115;18,115;1;1;1;1;1;-67,2332149815228;0,0139175355434418;35,781754553318;240,499347448349;0,117765574068724;223,215283975606
18,13;18,13;1;1;1;1;1;-67,233358032676;0,00941291451454163;35,8833888173103;240,999892354012;0,0796489635686379;223,679856018921
18,16;18,16;1;1;1;1;1;-67,2335413169661;0,0082676112651825;35,994998216629;240,498930215836;0,0699577869790362;223,214896728509
18,18;18,18;1;1;1;1;1;-67,2335144948748;0,0131246447563171;36,0951921343803;241,363778710365;0,111056394959529;224,017590807934
18,2075;18,2075;1;1;1;1;1;-67,2336039018456;0,00648915767669678;36,2040844559669;240,992441773415;0,054909102019773;223,672940892201
18,23;18,23;1;1;1;1;1;-67,2330987524609;0,00939637422561646;36,3048872351646;241,745010018349;0,0795090051245258;224,371424011952
18,2525;18,2525;1;1;1;1;1;-67,2329422902621;0,00494867563247681;36,4128836989403;239,762499928474;0,041874053414087;222,531391773233
18,2775;18,2775;1;1;1;1;1;-67,2328528832914;0,00773385167121887;36,5131688117981;239,889979362488;0,0654412901609314;222,649709591416
18,3025;18,3025;1;1;1;1;1;-67,232683010047;0,0103090703487396;36,6223561763763;240,533486008644;0,0872319372883705;223,246969086237
18,3275;18,3275;1;1;1;1;1;-67,232450551923;0,00694587826728821;36,7331394553185;241,588696837425;0,0587737203189051;224,226344653363
18,3525;18,3525;1;1;1;1;1;-67,2319722246296;0,00610679388046265;36,8462643027306;240,816384553909;0,0516736662757036;223,509536447803
18,3775;18,3775;1;1;1;1;1;-67,2311899136356;0,0060059130191803;36,9545128941536;241,757094860077;0,050820045855308;224,382640347492
18,4025;18,4025;1;1;1;1;1;-67,2310826252707;0,00953361392021179;37,0640033483505;242,163136601448;0,0806702819445912;224,759500923489
18,425;18,425;1;1;1;1;1;-67,2317487072027;0,0151331722736359;37,1656107902527;241,675078868866;0,128051889267523;224,306518632557
18,45;18,45;1;1;1;1;1;-67,2316369484893;0,00331804156303406;37,2770270705223;241,500660777092;0,0280761682436458;224,144635516037
18,475;18,475;1;1;1;1;1;-67,2306311200685;-0,00205099582672119;37,3878318071365;241,771757602692;-0,0173548470699035;224,396249316878
18,4875;18,4875;1;1;1;1;1;-67,2303539584592;-0,00420913100242615;37,443214058876;240,605652332306;-0,035616271809326;223,313949003649
18,5025;18,5025;1;1;1;1;1;-67,2307831119187;0,00769302248954773;37,5061494112015;241,820737719536;0,0650958071547447;224,441709359936
18,5275;18,5275;1;1;1;1;1;-67,2302824328826;0,00374585390090942;37,6182121038437;242,105141282082;0,0316961744873026;224,705673577099
18,55;18,55;1;1;1;1;1;-67,2301974962604;0,00505983829498291;37,7204659581184;241,833791136742;0,0428146750294712;224,45382466195
18,5725;18,5725;1;1;1;1;1;-67,229786224195;0,00434473156929016;37,8181171417236;243,042066693306;0,0367636788736686;225,575264592415
18,5825;18,5825;1;1;1;1;1;-67,2300678561528;-0,00190943479537964;37,8612846136093;241,726711392403;-0,0161570045302051;224,354440460727
18,605;18,605;1;1;1;1;1;-67,229719168967;0,00190615653991699;37,962806224823;242,282181978226;0,0161292650187595;224,869990818224
18,63;18,63;1;1;1;1;1;-67,229120142263;-0,000627636909484863;38,0687561631203;243,056789040565;-0,00531085555495738;225,588928882814
18,6525;18,6525;1;1;1;1;1;-67,2288876841391;0,00254780054092407;38,1688722968102;243,066549301147;0,0215586439408028;225,597987698817
18,6625;18,6625;1;1;1;1;1;-67,2287267515917;-0,00799596309661865;38,2150438427925;241,919681429863;-0,0676591901896992;224,53354224278
18,6875;18,6875;1;1;1;1;1;-67,2283065388293;0,00513955950737;38,3256876468658;241,467326879501;0,043489249512354;224,113697239091
18,71;18,71;1;1;1;1;1;-67,2279980847802;-0,00250294804573059;38,4286656975746;242,307081818581;-0,021179116988751;224,893101171722
18,735;18,735;1;1;1;1;1;-67,2279623219919;0,00329121947288513;38,5313540697098;242,407217621803;0,027849208604545;224,986040474842
18,7575;18,7575;1;1;1;1;1;-67,2272604772716;0,00836580991744995;38,6349946260452;243,584662675858;0,0707887114355217;226,078865610938
18,7675;18,7675;1;1;1;1;1;-67,2274661133043;0,00561818480491638;38,6794522404671;244,135707616806;0,0475392181834184;226,590308383163
18,7725;18,7725;1;1;1;1;1;-67,2275957534119;0,00564724206924438;38,7015590071678;242,521390318871;0,0477850911257775;225,092007876702
18,775;18,775;1;1;1;1;1;-67,2274348208646;0,00137537717819214;38,712942302227;241,287097334862;0,0116379859383325;223,94642032373
18,795;18,795;1;1;1;1;1;-67,2267195650986;0,00386700034141541;38,7979280948639;242,373749613762;0,0327212755239076;224,954977725615
18,82;18,82;1;1;1;1;1;-67,2269877860109;0,00272005796432495;38,9073246717453;243,015184998512;0,0230162291785831;225,550314815208
18,845;18,845;1;1;1;1;1;-67,2262948819876;0,0112703442573547;39,0172576904297;242,783844470978;0,0953659185763643;225,335600130547
18,8675;18,8675;1;1;1;1;1;-67,2266882726589;0,00423505902290344;39,1184869408607;241,823136806488;0,0358356661271234;224,44393603074
18,89;18,89;1;1;1;1;1;-67,2260445424696;0,00217363238334656;39,2214086651802;241,672515869141;0,0183925569753474;224,304139828965
